Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
37.0,887.41479,798.53802,1901.37646,903.71582,1478.82275,1977.42786,1083.92407,1228.6239,707.71161,234.88541,177.71678,117.8808,3867.81567,1117.13342,360.33237,224.96135,239.47551,429.76151
37.0,886.59314,798.53802,1901.37646,903.71582,1478.82275,1978.12463,1083.92407,1228.6239,707.71161,234.88541,177.71678,117.8808,3867.81567,1085.30334,360.33237,224.96135,238.57523,429.76151
36.67,886.59314,798.53802,1899.47229,903.71582,1479.55334,1977.42786,1083.92407,1228.6239,707.2948,234.88541,177.71678,117.8808,3867.81567,1114.0531,360.33237,224.96135,239.47551,429.76151
36.67,886.59314,798.53802,1899.47229,903.71582,1478.09204,1977.42786,1083.41687,1227.67151,706.87805,234.88541,177.71678,117.8808,3865.58838,1084.27649,360.33237,224.96135,239.47551,429.76151
37.0,886.59314,798.53802,1901.37646,903.71582,1478.82275,1976.73108,1083.41687,1227.67151,706.87805,234.88541,177.71678,117.8808,3865.58838,1084.27649,360.33237,224.96135,239.47551,429.76151
37.0,886.59314,798.53802,1901.37646,903.71582,1478.09204,1976.73108,1083.41687,1227.67151,707.71161,234.88541,177.71678,117.8808,3864.47461,1115.07983,360.33237,224.96135,238.57523,429.76151
36.67,886.59314,798.53802,1901.37646,903.71582,1478.82275,1976.73108,1083.41687,1228.14771,707.71161,234.88541,177.71678,117.8808,3865.58838,1085.30334,360.33237,224.96135,239.47551,429.76151
36.67,886.59314,798.53802,1901.37646,903.71582,1478.82275,1975.33752,1083.92407,1228.14771,707.71161,234.88541,177.71678,117.8808,3867.81567,1084.27649,360.33237,224.96135,239.47551,430.94217
37.0,887.41479,798.53802,1900.42444,903.71582,1478.82275,1975.33752,1083.92407,1228.6239,707.2948,234.88541,177.71678,117.8808,3867.81567,1084.27649,360.33237,224.96135,239.47551,430.94217
36.67,886.59314,798.53802,1900.42444,903.71582,1478.82275,1975.33752,1083.92407,1228.14771,706.87805,234.88541,177.71678,117.8808,3866.7019,1119.18701,360.33237,224.96135,239.47551,429.76151
39.67,921.1037,837.94885,1991.82751,880.77887,1305.66016,1707.08191,864.29889,1036.71094,642.27539,216.90558,171.50291,115.97949,3424.57031,1020.61639,356.09317,219.98065,220.56955,412.05154
39.67,921.1037,837.94885,1991.82751,881.69635,1305.66016,1706.38513,864.29889,1036.71094,642.27539,217.28813,171.50291,115.97949,3429.02515,1021.64313,356.09317,219.98065,220.56955,412.05154
39.67,921.1037,837.94885,1992.77966,880.77887,1305.66016,1706.38513,863.79163,1036.71094,642.27539,216.90558,171.50291,115.97949,3429.02515,1021.64313,356.09317,219.15054,220.56955,410.87088
39.67,921.1037,837.94885,1992.77966,880.77887,1305.66016,1706.38513,863.79163,1036.71094,642.27539,216.90558,172.1243,115.97949,3425.68408,1021.64313,356.09317,219.98065,220.56955,412.05154
39.67,921.1037,837.94885,1992.77966,880.77887,1304.92957,1707.08191,864.29889,1037.18713,642.27539,216.90558,171.50291,115.97949,3427.91138,1021.64313,356.09317,219.98065,220.56955,412.05154
39.67,921.1037,837.94885,1992.77966,880.77887,1305.66016,1706.38513,863.79163,1036.71094,642.27539,216.90558,171.50291,115.97949,3425.68408,1021.64313,356.09317,219.98065,220.56955,412.05154
39.67,921.1037,837.94885,1992.77966,880.77887,1304.92957,1706.38513,863.79163,1036.71094,642.27539,216.90558,171.50291,115.97949,3425.68408,1021.64313,356.09317,219.98065,220.56955,412.05154
39.67,921.1037,837.94885,1991.82751,881.69635,1304.92957,1705.68835,863.79163,1036.71094,642.27539,216.90558,171.50291,115.97949,3424.57031,1020.61639,356.09317,219.98065,220.56955,410.87088
39.33,921.1037,837.94885,1992.77966,880.77887,1304.92957,1706.38513,863.79163,1036.71094,642.27539,216.90558,171.50291,115.97949,3427.91138,1021.64313,356.94101,219.98065,220.56955,412.05154
39.67,921.1037,837.94885,1991.82751,881.69635,1304.92957,1706.38513,863.79163,1036.71094,641.85858,216.90558,171.50291,115.97949,3424.57031,1020.61639,356.09317,219.98065,220.56955,410.87088
39.67,921.1037,837.94885,1992.77966,880.77887,1304.92957,1706.38513,863.79163,1036.71094,642.27539,216.90558,171.50291,115.97949,3424.57031,1021.64313,356.09317,219.98065,220.56955,412.05154
39.67,921.1037,837.94885,1991.82751,881.69635,1304.92957,1706.38513,863.79163,1036.71094,641.85858,216.90558,171.50291,115.97949,3424.57031,1021.64313,356.09317,219.98065,220.56955,412.05154
39.67,921.1037,837.94885,1992.77966,880.77887,1304.92957,1705.68835,863.79163,1036.23474,641.85858,216.90558,171.50291,115.97949,3424.57031,1020.61639,356.09317,219.15054,220.56955,410.87088
39.67,921.1037,837.94885,1991.82751,880.77887,1304.92957,1705.68835,863.79163,1036.71094,641.85858,216.90558,171.50291,115.97949,3424.57031,1021.64313,356.09317,219.98065,220.56955,410.87088
39.67,921.1037,837.94885,1991.82751,881.69635,1304.92957,1705.68835,863.79163,1036.71094,641.85858,216.90558,171.50291,115.97949,3423.45679,1021.64313,356.09317,219.98065,220.56955,410.87088
39.67,921.1037,837.94885,1992.77966,880.77887,1304.92957,1705.68835,863.79163,1036.71094,641.85858,216.90558,171.50291,115.97949,3424.57031,1021.64313,356.09317,219.98065,220.56955,410.87088
40.0,921.1037,837.94885,1991.82751,881.69635,1304.92957,1705.68835,863.79163,1036.23474,642.27539,216.90558,171.50291,115.97949,3423.45679,1020.61639,356.09317,219.98065,220.56955,410.87088
39.67,921.92535,837.94885,1991.82751,880.77887,1304.92957,1289.71777,647.20972,720.03076,641.44177,169.46944,171.50291,80.80538,2543.64844,529.81696,122.08908,101.27411,105.33321,193.62881
39.67,86.27644,130.43102,390.36774,133.95178,255.72527,406.21582,252.59439,244.77237,149.62807,76.5099,50.33237,38.02606,821.89691,508.25464,118.69772,99.61388,103.53265,200.71278
40.0,248.14748,302.14954,415.12277,325.70468,1082.81384,892.55994,789.73785,910.03888,558.50031,130.06683,147.8902,115.02884,3539.27954,1000.08081,361.18021,220.81078,222.37012,413.23221
